time_step,workpiece_id,step_idx,workcell_id,production_time,actual_quality,qc_wc_1_confidence,qc_wc_1_results,qc_wc_1_time,qc_wc_2_confidence,qc_wc_2_results,qc_wc_2_time,qc_wc_3_confidence,qc_wc_3_results,qc_wc_3_time,qc_wc_4_confidence,qc_wc_4_results,qc_wc_4_time,qc_wc_5_confidence,qc_wc_5_results,qc_wc_5_time,qc_wc_6_confidence,qc_wc_6_results,qc_wc_6_time,qc_wc_7_confidence,qc_wc_7_results,qc_wc_7_time,qc_wc_8_confidence,qc_wc_8_results,qc_wc_8_time,qc_wc_9_confidence,qc_wc_9_results,qc_wc_9_time,qc_wc_10_confidence,qc_wc_10_results,qc_wc_10_time,qc_wc_11_confidence,qc_wc_11_results,qc_wc_11_time,qc_wc_12_confidence,qc_wc_12_results,qc_wc_12_time,qc_wc_13_confidence,qc_wc_13_results,qc_wc_13_time,qc_wc_14_confidence,qc_wc_14_results,qc_wc_14_time,qc_wc_15_confidence,qc_wc_15_results,qc_wc_15_time,qc_wc_16_confidence,qc_wc_16_results,qc_wc_16_time,qc_wc_17_confidence,qc_wc_17_results,qc_wc_17_time
0.0,wp_1,1.0,wc_1,51.0,"{'Pass': 71, 'Fail': 29}",1.0,['Pass'],39.0,0.5,['Fail'],35.0,1.0,['Pass'],33.0,0.5,['Fail'],31.0,0.2,['Fail'],37.0,0.8,['Pass'],25.0,0.3,['Fail'],34.0,1.0,['Pass'],20.0,0.6,['Fail'],25.0,0.9,['Pass'],40.0,0.3,['Pass'],27.0,0.2,['Fail'],36.0,0.7,['Pass'],39.0,0.7,['Fail'],29.0,0.2,['Fail'],38.0,0.9,['Pass'],20.0,0.6,['Pass'],34.0
52.0,wp_1,4.0,wc_4,50.0,"{'Pass': 94, 'Fail': 6}",1.0,['Pass'],35.0,0.5,['Pass'],40.0,1.0,['Pass'],38.0,0.5,['Pass'],39.0,0.2,['Fail'],24.0,0.8,['Pass'],33.0,0.3,['Pass'],22.0,1.0,['Pass'],20.0,0.6,['Pass'],40.0,0.9,['Pass'],36.0,0.3,['Pass'],29.0,0.2,['Fail'],27.0,0.7,['Pass'],33.0,0.7,['Pass'],39.0,0.2,['Pass'],24.0,0.9,['Pass'],38.0,0.6,['Pass'],38.0
51.0,wp_2,1.0,wc_1,66.0,"{'Pass': 29, 'Fail': 71}",1.0,['Fail'],32.0,0.5,['Fail'],32.0,1.0,['Fail'],37.0,0.5,['Fail'],34.0,0.2,['Fail'],27.0,0.8,['Fail'],24.0,0.3,['Fail'],21.0,1.0,['Fail'],30.0,0.6,['Fail'],34.0,0.9,['Fail'],36.0,0.3,['Fail'],29.0,0.2,['Pass'],39.0,0.7,['Fail'],30.0,0.7,['Fail'],23.0,0.2,['Fail'],32.0,0.9,['Fail'],20.0,0.6,['Fail'],32.0
103.0,wp_1,2.0,wc_2,78.0,"{'Pass': 44, 'Fail': 56}",1.0,['Fail'],35.0,0.5,['Fail'],24.0,1.0,['Fail'],23.0,0.5,['Pass'],40.0,0.2,['Pass'],32.0,0.8,['Pass'],31.0,0.3,['Fail'],33.0,1.0,['Fail'],21.0,0.6,['Fail'],24.0,0.9,['Fail'],33.0,0.3,['Pass'],23.0,0.2,['Pass'],39.0,0.7,['Pass'],40.0,0.7,['Fail'],23.0,0.2,['Pass'],33.0,0.9,['Pass'],27.0,0.6,['Fail'],32.0
117.0,wp_3,1.0,wc_1,67.0,"{'Pass': 85, 'Fail': 15}",1.0,['Pass'],31.0,0.5,['Pass'],22.0,1.0,['Pass'],32.0,0.5,['Pass'],21.0,0.2,['Pass'],25.0,0.8,['Pass'],20.0,0.3,['Fail'],28.0,1.0,['Pass'],40.0,0.6,['Pass'],20.0,0.9,['Pass'],20.0,0.3,['Pass'],25.0,0.2,['Pass'],37.0,0.7,['Pass'],40.0,0.7,['Pass'],40.0,0.2,['Pass'],26.0,0.9,['Pass'],30.0,0.6,['Pass'],29.0
185.0,wp_3,4.0,wc_4,76.0,"{'Pass': 67, 'Fail': 33}",1.0,['Pass'],40.0,0.5,['Fail'],31.0,1.0,['Pass'],27.0,0.5,['Pass'],36.0,0.2,['Pass'],23.0,0.8,['Pass'],27.0,0.3,['Fail'],22.0,1.0,['Pass'],35.0,0.6,['Fail'],24.0,0.9,['Pass'],29.0,0.3,['Pass'],26.0,0.2,['Pass'],34.0,0.7,['Pass'],30.0,0.7,['Pass'],37.0,0.2,['Fail'],27.0,0.9,['Pass'],31.0,0.6,['Pass'],38.0
184.0,wp_4,1.0,wc_1,77.0,"{'Pass': 58, 'Fail': 42}",1.0,['Pass'],22.0,0.5,['Pass'],25.0,1.0,['Pass'],23.0,0.5,['Fail'],36.0,0.2,['Fail'],31.0,0.8,['Fail'],22.0,0.3,['Pass'],32.0,1.0,['Pass'],25.0,0.6,['Pass'],34.0,0.9,['Pass'],34.0,0.3,['Fail'],35.0,0.2,['Pass'],23.0,0.7,['Pass'],21.0,0.7,['Fail'],20.0,0.2,['Pass'],33.0,0.9,['Pass'],27.0,0.6,['Fail'],31.0
182.0,wp_1,3.0,wc_3,80.0,"{'Pass': 82, 'Fail': 18}",1.0,['Pass'],27.0,0.5,['Pass'],25.0,1.0,['Pass'],32.0,0.5,['Pass'],21.0,0.2,['Pass'],36.0,0.8,['Pass'],39.0,0.3,['Fail'],25.0,1.0,['Pass'],35.0,0.6,['Pass'],22.0,0.9,['Pass'],30.0,0.3,['Pass'],38.0,0.2,['Pass'],37.0,0.7,['Pass'],26.0,0.7,['Pass'],20.0,0.2,['Pass'],31.0,0.9,['Pass'],26.0,0.6,['Pass'],39.0
262.0,wp_4,2.0,wc_2,53.0,"{'Pass': 24, 'Fail': 76}",1.0,['Fail'],34.0,0.5,['Fail'],35.0,1.0,['Fail'],27.0,0.5,['Fail'],22.0,0.2,['Pass'],37.0,0.8,['Fail'],38.0,0.3,['Fail'],36.0,1.0,['Fail'],31.0,0.6,['Fail'],33.0,0.9,['Fail'],39.0,0.3,['Fail'],28.0,0.2,['Pass'],38.0,0.7,['Fail'],31.0,0.7,['Fail'],39.0,0.2,['Pass'],33.0,0.9,['Fail'],32.0,0.6,['Fail'],22.0
262.0,wp_3,3.0,wc_3,56.0,"{'Pass': 20, 'Fail': 80}",1.0,['Fail'],28.0,0.5,['Fail'],21.0,1.0,['Fail'],28.0,0.5,['Pass'],21.0,0.2,['Pass'],26.0,0.8,['Fail'],32.0,0.3,['Fail'],28.0,1.0,['Fail'],33.0,0.6,['Fail'],36.0,0.9,['Fail'],39.0,0.3,['Pass'],38.0,0.2,['Fail'],34.0,0.7,['Fail'],31.0,0.7,['Fail'],33.0,0.2,['Fail'],40.0,0.9,['Fail'],35.0,0.6,['Fail'],20.0
