time_step,workpiece_id,step_idx,workcell_id,production_time,actual_quality,qc_wc_1_confidence,qc_wc_1_results,qc_wc_1_time,qc_wc_2_confidence,qc_wc_2_results,qc_wc_2_time,qc_wc_3_confidence,qc_wc_3_results,qc_wc_3_time,qc_wc_4_confidence,qc_wc_4_results,qc_wc_4_time,qc_wc_5_confidence,qc_wc_5_results,qc_wc_5_time,qc_wc_6_confidence,qc_wc_6_results,qc_wc_6_time,qc_wc_7_confidence,qc_wc_7_results,qc_wc_7_time,qc_wc_8_confidence,qc_wc_8_results,qc_wc_8_time,qc_wc_9_confidence,qc_wc_9_results,qc_wc_9_time,qc_wc_10_confidence,qc_wc_10_results,qc_wc_10_time,qc_wc_11_confidence,qc_wc_11_results,qc_wc_11_time,qc_wc_12_confidence,qc_wc_12_results,qc_wc_12_time,qc_wc_13_confidence,qc_wc_13_results,qc_wc_13_time,qc_wc_14_confidence,qc_wc_14_results,qc_wc_14_time,qc_wc_15_confidence,qc_wc_15_results,qc_wc_15_time,qc_wc_16_confidence,qc_wc_16_results,qc_wc_16_time,qc_wc_17_confidence,qc_wc_17_results,qc_wc_17_time
0.0,wp_1,1.0,wc_1,76.0,"{'Pass': 63, 'Fail': 37}",0.8,['Pass'],23.0,0.7,['Pass'],35.0,0.9,['Pass'],37.0,0.9,['Pass'],35.0,0.8,['Pass'],25.0,0.5,['Pass'],36.0,0.5,['Fail'],31.0,0.9,['Pass'],35.0,0.7,['Pass'],22.0,0.8,['Pass'],30.0,1.0,['Pass'],22.0,1.0,['Pass'],21.0,0.7,['Pass'],26.0,1.0,['Pass'],38.0,0.7,['Pass'],30.0,0.5,['Pass'],38.0,0.8,['Fail'],39.0
77.0,wp_1,2.0,wc_2,60.0,"{'Pass': 8, 'Fail': 92}",0.8,['Fail'],33.0,0.7,['Fail'],23.0,0.9,['Fail'],40.0,0.9,['Fail'],39.0,0.8,['Fail'],25.0,0.5,['Fail'],36.0,0.5,['Fail'],22.0,0.9,['Fail'],32.0,0.7,['Fail'],38.0,0.8,['Fail'],36.0,1.0,['Fail'],27.0,1.0,['Fail'],35.0,0.7,['Fail'],23.0,1.0,['Fail'],29.0,0.7,['Fail'],34.0,0.5,['Fail'],29.0,0.8,['Fail'],32.0
76.0,wp_2,1.0,wc_1,77.0,"{'Pass': 48, 'Fail': 52}",0.8,['Fail'],24.0,0.7,['Pass'],37.0,0.9,['Fail'],38.0,0.9,['Fail'],26.0,0.8,['Pass'],28.0,0.5,['Pass'],40.0,0.5,['Fail'],37.0,0.9,['Fail'],30.0,0.7,['Fail'],26.0,0.8,['Fail'],37.0,1.0,['Pass'],31.0,1.0,['Pass'],27.0,0.7,['Fail'],26.0,1.0,['Fail'],21.0,0.7,['Pass'],38.0,0.5,['Fail'],40.0,0.8,['Pass'],40.0
138.0,wp_1,3.0,wc_3,71.0,"{'Pass': 1, 'Fail': 99}",0.8,['Fail'],28.0,0.7,['Fail'],35.0,0.9,['Fail'],27.0,0.9,['Fail'],32.0,0.8,['Fail'],35.0,0.5,['Fail'],40.0,0.5,['Fail'],33.0,0.9,['Fail'],21.0,0.7,['Fail'],38.0,0.8,['Fail'],29.0,1.0,['Fail'],32.0,1.0,['Fail'],36.0,0.7,['Fail'],21.0,1.0,['Fail'],31.0,0.7,['Fail'],29.0,0.5,['Fail'],35.0,0.8,['Fail'],21.0
153.0,wp_3,1.0,wc_1,65.0,"{'Pass': 36, 'Fail': 64}",0.8,['Fail'],32.0,0.7,['Pass'],36.0,0.9,['Fail'],24.0,0.9,['Fail'],32.0,0.8,['Fail'],38.0,0.5,['Pass'],30.0,0.5,['Pass'],26.0,0.9,['Fail'],36.0,0.7,['Fail'],39.0,0.8,['Fail'],37.0,1.0,['Fail'],39.0,1.0,['Fail'],37.0,0.7,['Pass'],27.0,1.0,['Fail'],33.0,0.7,['Fail'],30.0,0.5,['Fail'],37.0,0.8,['Fail'],26.0
218.0,wp_4,1.0,wc_1,59.0,"{'Pass': 12, 'Fail': 88}",0.8,['Fail'],30.0,0.7,['Fail'],22.0,0.9,['Fail'],28.0,0.9,['Fail'],22.0,0.8,['Fail'],29.0,0.5,['Fail'],40.0,0.5,['Pass'],32.0,0.9,['Fail'],35.0,0.7,['Fail'],36.0,0.8,['Fail'],24.0,1.0,['Fail'],23.0,1.0,['Fail'],36.0,0.7,['Fail'],36.0,1.0,['Fail'],35.0,0.7,['Fail'],22.0,0.5,['Fail'],39.0,0.8,['Fail'],33.0
210.0,wp_1,2.0,wc_2,77.0,"{'Pass': 84, 'Fail': 16}",0.8,['Pass'],36.0,0.7,['Pass'],37.0,0.9,['Pass'],30.0,0.9,['Pass'],30.0,0.8,['Pass'],31.0,0.5,['Pass'],23.0,0.5,['Pass'],38.0,0.9,['Pass'],23.0,0.7,['Pass'],40.0,0.8,['Pass'],23.0,1.0,['Pass'],27.0,1.0,['Pass'],31.0,0.7,['Pass'],33.0,1.0,['Pass'],36.0,0.7,['Pass'],21.0,0.5,['Pass'],36.0,0.8,['Pass'],25.0
277.0,wp_5,1.0,wc_1,60.0,"{'Pass': 81, 'Fail': 19}",0.8,['Pass'],28.0,0.7,['Pass'],37.0,0.9,['Pass'],21.0,0.9,['Pass'],31.0,0.8,['Pass'],35.0,0.5,['Pass'],21.0,0.5,['Pass'],39.0,0.9,['Pass'],24.0,0.7,['Pass'],28.0,0.8,['Pass'],24.0,1.0,['Pass'],40.0,1.0,['Pass'],21.0,0.7,['Pass'],27.0,1.0,['Pass'],26.0,0.7,['Pass'],29.0,0.5,['Pass'],40.0,0.8,['Pass'],27.0
288.0,wp_1,3.0,wc_3,66.0,"{'Pass': 10, 'Fail': 90}",0.8,['Fail'],26.0,0.7,['Fail'],30.0,0.9,['Fail'],39.0,0.9,['Fail'],31.0,0.8,['Fail'],27.0,0.5,['Fail'],33.0,0.5,['Fail'],21.0,0.9,['Fail'],21.0,0.7,['Fail'],25.0,0.8,['Fail'],27.0,1.0,['Fail'],28.0,1.0,['Fail'],33.0,0.7,['Fail'],30.0,1.0,['Fail'],40.0,0.7,['Fail'],35.0,0.5,['Fail'],38.0,0.8,['Fail'],28.0
338.0,wp_5,2.0,wc_2,66.0,"{'Pass': 39, 'Fail': 61}",0.8,['Fail'],28.0,0.7,['Pass'],39.0,0.9,['Fail'],24.0,0.9,['Fail'],23.0,0.8,['Fail'],23.0,0.5,['Pass'],34.0,0.5,['Fail'],25.0,0.9,['Fail'],34.0,0.7,['Pass'],38.0,0.8,['Fail'],32.0,1.0,['Fail'],31.0,1.0,['Fail'],40.0,0.7,['Fail'],35.0,1.0,['Fail'],39.0,0.7,['Pass'],35.0,0.5,['Pass'],25.0,0.8,['Fail'],34.0
338.0,wp_2,1.0,wc_1,73.0,"{'Pass': 63, 'Fail': 37}",0.8,['Pass'],28.0,0.7,['Pass'],29.0,0.9,['Pass'],29.0,0.9,['Pass'],35.0,0.8,['Pass'],21.0,0.5,['Pass'],26.0,0.5,['Pass'],25.0,0.9,['Pass'],29.0,0.7,['Fail'],40.0,0.8,['Fail'],40.0,1.0,['Pass'],40.0,1.0,['Pass'],20.0,0.7,['Pass'],25.0,1.0,['Pass'],30.0,0.7,['Pass'],27.0,0.5,['Fail'],31.0,0.8,['Pass'],34.0
355.0,wp_1,4.0,wc_4,59.0,"{'Pass': 37, 'Fail': 63}",0.8,['Fail'],22.0,0.7,['Fail'],27.0,0.9,['Fail'],29.0,0.9,['Pass'],23.0,0.8,['Fail'],39.0,0.5,['Fail'],24.0,0.5,['Pass'],40.0,0.9,['Pass'],38.0,0.7,['Pass'],40.0,0.8,['Pass'],24.0,1.0,['Fail'],25.0,1.0,['Fail'],36.0,0.7,['Pass'],28.0,1.0,['Fail'],22.0,0.7,['Fail'],29.0,0.5,['Fail'],31.0,0.8,['Fail'],22.0
405.0,wp_5,3.0,wc_3,56.0,"{'Pass': 17, 'Fail': 83}",0.8,['Fail'],23.0,0.7,['Fail'],28.0,0.9,['Fail'],30.0,0.9,['Fail'],36.0,0.8,['Fail'],27.0,0.5,['Fail'],39.0,0.5,['Fail'],35.0,0.9,['Fail'],37.0,0.7,['Fail'],24.0,0.8,['Fail'],37.0,1.0,['Fail'],35.0,1.0,['Fail'],39.0,0.7,['Fail'],38.0,1.0,['Fail'],31.0,0.7,['Fail'],34.0,0.5,['Fail'],33.0,0.8,['Fail'],25.0
411.0,wp_3,1.0,wc_1,53.0,"{'Pass': 37, 'Fail': 63}",0.8,['Fail'],28.0,0.7,['Pass'],23.0,0.9,['Fail'],38.0,0.9,['Fail'],40.0,0.8,['Fail'],21.0,0.5,['Pass'],32.0,0.5,['Pass'],32.0,0.9,['Fail'],20.0,0.7,['Fail'],24.0,0.8,['Fail'],22.0,1.0,['Fail'],20.0,1.0,['Fail'],40.0,0.7,['Fail'],40.0,1.0,['Fail'],20.0,0.7,['Fail'],27.0,0.5,['Fail'],28.0,0.8,['Fail'],35.0
412.0,wp_2,2.0,wc_2,53.0,"{'Pass': 56, 'Fail': 44}",0.8,['Pass'],27.0,0.7,['Fail'],29.0,0.9,['Pass'],26.0,0.9,['Pass'],39.0,0.8,['Pass'],39.0,0.5,['Pass'],37.0,0.5,['Pass'],35.0,0.9,['Pass'],30.0,0.7,['Fail'],20.0,0.8,['Pass'],22.0,1.0,['Pass'],28.0,1.0,['Pass'],33.0,0.7,['Pass'],28.0,1.0,['Fail'],22.0,0.7,['Fail'],21.0,0.5,['Fail'],40.0,0.8,['Pass'],30.0
