time_step,workpiece_id,step_idx,workcell_id,production_time,actual_quality,qc_wc_1_confidence,qc_wc_1_results,qc_wc_1_time,qc_wc_2_confidence,qc_wc_2_results,qc_wc_2_time,qc_wc_3_confidence,qc_wc_3_results,qc_wc_3_time,qc_wc_4_confidence,qc_wc_4_results,qc_wc_4_time,qc_wc_5_confidence,qc_wc_5_results,qc_wc_5_time,qc_wc_6_confidence,qc_wc_6_results,qc_wc_6_time,qc_wc_7_confidence,qc_wc_7_results,qc_wc_7_time,qc_wc_8_confidence,qc_wc_8_results,qc_wc_8_time,qc_wc_9_confidence,qc_wc_9_results,qc_wc_9_time,qc_wc_10_confidence,qc_wc_10_results,qc_wc_10_time,qc_wc_11_confidence,qc_wc_11_results,qc_wc_11_time,qc_wc_12_confidence,qc_wc_12_results,qc_wc_12_time,qc_wc_13_confidence,qc_wc_13_results,qc_wc_13_time,qc_wc_14_confidence,qc_wc_14_results,qc_wc_14_time,qc_wc_15_confidence,qc_wc_15_results,qc_wc_15_time,qc_wc_16_confidence,qc_wc_16_results,qc_wc_16_time,qc_wc_17_confidence,qc_wc_17_results,qc_wc_17_time
0.0,wp_1,1.0,wc_1,59.0,"{'Pass': 89, 'Fail': 11}",0.5,['Pass'],20.0,0.2,['Pass'],32.0,0.4,['Pass'],35.0,0.6,['Pass'],38.0,0.2,['Pass'],39.0,0.4,['Pass'],29.0,0.3,['Pass'],30.0,0.2,['Pass'],38.0,1.0,['Pass'],25.0,0.5,['Pass'],26.0,0.6,['Pass'],34.0,0.6,['Pass'],38.0,0.8,['Pass'],20.0,1.0,['Pass'],39.0,0.6,['Pass'],34.0,0.8,['Pass'],32.0,0.5,['Pass'],32.0
60.0,wp_1,2.0,wc_2,62.0,"{'Pass': 85, 'Fail': 15}",0.5,['Pass'],39.0,0.2,['Pass'],30.0,0.4,['Pass'],20.0,0.6,['Pass'],24.0,0.2,['Pass'],20.0,0.4,['Fail'],22.0,0.3,['Pass'],27.0,0.2,['Fail'],30.0,1.0,['Pass'],24.0,0.5,['Fail'],30.0,0.6,['Pass'],36.0,0.6,['Pass'],27.0,0.8,['Pass'],23.0,1.0,['Pass'],20.0,0.6,['Pass'],40.0,0.8,['Pass'],31.0,0.5,['Pass'],23.0
59.0,wp_2,1.0,wc_1,68.0,"{'Pass': 5, 'Fail': 95}",0.5,['Fail'],27.0,0.2,['Fail'],25.0,0.4,['Fail'],21.0,0.6,['Fail'],26.0,0.2,['Pass'],20.0,0.4,['Fail'],34.0,0.3,['Fail'],35.0,0.2,['Fail'],26.0,1.0,['Fail'],33.0,0.5,['Pass'],20.0,0.6,['Fail'],36.0,0.6,['Fail'],32.0,0.8,['Fail'],37.0,1.0,['Fail'],34.0,0.6,['Fail'],28.0,0.8,['Fail'],30.0,0.5,['Fail'],32.0
127.0,wp_3,1.0,wc_1,65.0,"{'Pass': 14, 'Fail': 86}",0.5,['Pass'],37.0,0.2,['Fail'],33.0,0.4,['Fail'],22.0,0.6,['Fail'],23.0,0.2,['Pass'],31.0,0.4,['Fail'],25.0,0.3,['Fail'],26.0,0.2,['Fail'],21.0,1.0,['Fail'],29.0,0.5,['Fail'],33.0,0.6,['Fail'],40.0,0.6,['Fail'],31.0,0.8,['Fail'],20.0,1.0,['Fail'],39.0,0.6,['Fail'],21.0,0.8,['Fail'],36.0,0.5,['Fail'],33.0
123.0,wp_1,4.0,wc_4,70.0,"{'Pass': 55, 'Fail': 45}",0.5,['Pass'],40.0,0.2,['Pass'],37.0,0.4,['Fail'],32.0,0.6,['Fail'],32.0,0.2,['Fail'],31.0,0.4,['Fail'],31.0,0.3,['Pass'],36.0,0.2,['Pass'],24.0,1.0,['Pass'],37.0,0.5,['Pass'],40.0,0.6,['Pass'],33.0,0.6,['Fail'],20.0,0.8,['Fail'],25.0,1.0,['Pass'],25.0,0.6,['Fail'],39.0,0.8,['Pass'],29.0,0.5,['Pass'],34.0
192.0,wp_4,1.0,wc_1,67.0,"{'Pass': 18, 'Fail': 82}",0.5,['Fail'],38.0,0.2,['Pass'],37.0,0.4,['Fail'],35.0,0.6,['Fail'],35.0,0.2,['Pass'],21.0,0.4,['Fail'],28.0,0.3,['Pass'],31.0,0.2,['Pass'],25.0,1.0,['Fail'],28.0,0.5,['Fail'],28.0,0.6,['Fail'],29.0,0.6,['Fail'],32.0,0.8,['Fail'],21.0,1.0,['Fail'],35.0,0.6,['Fail'],23.0,0.8,['Fail'],38.0,0.5,['Fail'],32.0
194.0,wp_1,3.0,wc_3,73.0,"{'Pass': 94, 'Fail': 6}",0.5,['Pass'],36.0,0.2,['Fail'],25.0,0.4,['Pass'],33.0,0.6,['Pass'],25.0,0.2,['Pass'],21.0,0.4,['Fail'],27.0,0.3,['Pass'],32.0,0.2,['Pass'],22.0,1.0,['Pass'],20.0,0.5,['Pass'],25.0,0.6,['Pass'],32.0,0.6,['Pass'],28.0,0.8,['Pass'],25.0,1.0,['Pass'],36.0,0.6,['Pass'],24.0,0.8,['Pass'],34.0,0.5,['Pass'],27.0
259.0,wp_5,1.0,wc_1,68.0,"{'Pass': 9, 'Fail': 91}",0.5,['Fail'],35.0,0.2,['Fail'],28.0,0.4,['Fail'],22.0,0.6,['Fail'],20.0,0.2,['Fail'],20.0,0.4,['Fail'],27.0,0.3,['Fail'],36.0,0.2,['Fail'],33.0,1.0,['Fail'],27.0,0.5,['Fail'],30.0,0.6,['Fail'],36.0,0.6,['Fail'],24.0,0.8,['Fail'],33.0,1.0,['Fail'],36.0,0.6,['Fail'],27.0,0.8,['Fail'],29.0,0.5,['Fail'],21.0
268.0,wp_1,5.0,wc_5,71.0,"{'Pass': 12, 'Fail': 88}",0.5,['Fail'],29.0,0.2,['Fail'],26.0,0.4,['Fail'],38.0,0.6,['Fail'],39.0,0.2,['Fail'],27.0,0.4,['Fail'],21.0,0.3,['Fail'],21.0,0.2,['Fail'],32.0,1.0,['Fail'],29.0,0.5,['Fail'],40.0,0.6,['Fail'],25.0,0.6,['Fail'],33.0,0.8,['Fail'],27.0,1.0,['Fail'],22.0,0.6,['Fail'],26.0,0.8,['Fail'],32.0,0.5,['Fail'],40.0
328.0,wp_2,1.0,wc_1,52.0,"{'Pass': 34, 'Fail': 66}",0.5,['Fail'],30.0,0.2,['Pass'],32.0,0.4,['Fail'],36.0,0.6,['Fail'],34.0,0.2,['Pass'],29.0,0.4,['Fail'],27.0,0.3,['Fail'],33.0,0.2,['Pass'],30.0,1.0,['Fail'],33.0,0.5,['Fail'],35.0,0.6,['Fail'],23.0,0.6,['Fail'],38.0,0.8,['Fail'],25.0,1.0,['Fail'],28.0,0.6,['Fail'],38.0,0.8,['Fail'],38.0,0.5,['Pass'],32.0
