time_step,workpiece_id,step_idx,workcell_id,production_time,actual_quality,qc_wc_1_confidence,qc_wc_1_results,qc_wc_1_time,qc_wc_2_confidence,qc_wc_2_results,qc_wc_2_time,qc_wc_3_confidence,qc_wc_3_results,qc_wc_3_time,qc_wc_4_confidence,qc_wc_4_results,qc_wc_4_time,qc_wc_5_confidence,qc_wc_5_results,qc_wc_5_time,qc_wc_6_confidence,qc_wc_6_results,qc_wc_6_time,qc_wc_7_confidence,qc_wc_7_results,qc_wc_7_time,qc_wc_8_confidence,qc_wc_8_results,qc_wc_8_time,qc_wc_9_confidence,qc_wc_9_results,qc_wc_9_time,qc_wc_10_confidence,qc_wc_10_results,qc_wc_10_time,qc_wc_11_confidence,qc_wc_11_results,qc_wc_11_time,qc_wc_12_confidence,qc_wc_12_results,qc_wc_12_time,qc_wc_13_confidence,qc_wc_13_results,qc_wc_13_time,qc_wc_14_confidence,qc_wc_14_results,qc_wc_14_time,qc_wc_15_confidence,qc_wc_15_results,qc_wc_15_time,qc_wc_16_confidence,qc_wc_16_results,qc_wc_16_time,qc_wc_17_confidence,qc_wc_17_results,qc_wc_17_time
0.0,wp_1,1.0,wc_1,57.0,"{'Pass': 78, 'Fail': 22}",1.0,['Pass'],31.0,0.8,['Pass'],35.0,0.5,['Pass'],38.0,0.2,['Fail'],40.0,0.6,['Pass'],27.0,1.0,['Pass'],31.0,0.1,['Pass'],37.0,0.6,['Pass'],23.0,0.2,['Pass'],38.0,1.0,['Pass'],36.0,0.8,['Pass'],28.0,0.5,['Pass'],37.0,0.3,['Pass'],28.0,0.2,['Fail'],30.0,1.0,['Pass'],20.0,0.8,['Pass'],40.0,0.5,['Fail'],22.0
57.0,wp_2,1.0,wc_1,50.0,"{'Pass': 25, 'Fail': 75}",1.0,['Fail'],25.0,0.8,['Fail'],40.0,0.5,['Fail'],38.0,0.2,['Pass'],40.0,0.6,['Fail'],35.0,1.0,['Fail'],20.0,0.1,['Fail'],36.0,0.6,['Fail'],38.0,0.2,['Fail'],24.0,1.0,['Fail'],22.0,0.8,['Fail'],30.0,0.5,['Fail'],29.0,0.3,['Fail'],32.0,0.2,['Pass'],36.0,1.0,['Fail'],28.0,0.8,['Fail'],39.0,0.5,['Fail'],31.0
58.0,wp_1,4.0,wc_4,59.0,"{'Pass': 21, 'Fail': 79}",1.0,['Fail'],40.0,0.8,['Fail'],30.0,0.5,['Fail'],29.0,0.2,['Pass'],24.0,0.6,['Fail'],21.0,1.0,['Fail'],21.0,0.1,['Pass'],29.0,0.6,['Fail'],37.0,0.2,['Pass'],23.0,1.0,['Fail'],27.0,0.8,['Fail'],24.0,0.5,['Fail'],25.0,0.3,['Fail'],40.0,0.2,['Fail'],26.0,1.0,['Fail'],34.0,0.8,['Fail'],30.0,0.5,['Fail'],29.0
107.0,wp_3,1.0,wc_1,57.0,"{'Pass': 13, 'Fail': 87}",1.0,['Fail'],23.0,0.8,['Fail'],29.0,0.5,['Fail'],22.0,0.2,['Fail'],39.0,0.6,['Fail'],25.0,1.0,['Fail'],40.0,0.1,['Fail'],23.0,0.6,['Fail'],35.0,0.2,['Fail'],23.0,1.0,['Fail'],26.0,0.8,['Fail'],28.0,0.5,['Fail'],25.0,0.3,['Pass'],39.0,0.2,['Pass'],28.0,1.0,['Fail'],39.0,0.8,['Fail'],40.0,0.5,['Fail'],23.0
118.0,wp_1,4.0,wc_4,72.0,"{'Pass': 72, 'Fail': 28}",1.0,['Pass'],40.0,0.8,['Pass'],33.0,0.5,['Fail'],20.0,0.2,['Fail'],39.0,0.6,['Pass'],33.0,1.0,['Pass'],34.0,0.1,['Pass'],22.0,0.6,['Pass'],21.0,0.2,['Fail'],31.0,1.0,['Pass'],32.0,0.8,['Fail'],33.0,0.5,['Pass'],31.0,0.3,['Fail'],22.0,0.2,['Fail'],38.0,1.0,['Pass'],37.0,0.8,['Pass'],32.0,0.5,['Pass'],23.0
164.0,wp_4,1.0,wc_1,53.0,"{'Pass': 30, 'Fail': 70}",1.0,['Fail'],26.0,0.8,['Fail'],30.0,0.5,['Pass'],22.0,0.2,['Pass'],31.0,0.6,['Fail'],24.0,1.0,['Fail'],30.0,0.1,['Fail'],38.0,0.6,['Fail'],36.0,0.2,['Pass'],28.0,1.0,['Fail'],27.0,0.8,['Fail'],28.0,0.5,['Pass'],25.0,0.3,['Pass'],23.0,0.2,['Fail'],28.0,1.0,['Fail'],37.0,0.8,['Fail'],26.0,0.5,['Pass'],26.0
191.0,wp_1,3.0,wc_3,56.0,"{'Pass': 80, 'Fail': 20}",1.0,['Pass'],20.0,0.8,['Pass'],33.0,0.5,['Pass'],27.0,0.2,['Fail'],33.0,0.6,['Pass'],23.0,1.0,['Pass'],29.0,0.1,['Fail'],37.0,0.6,['Pass'],23.0,0.2,['Fail'],27.0,1.0,['Pass'],22.0,0.8,['Pass'],30.0,0.5,['Fail'],39.0,0.3,['Fail'],29.0,0.2,['Pass'],26.0,1.0,['Pass'],24.0,0.8,['Pass'],22.0,0.5,['Pass'],33.0
217.0,wp_5,1.0,wc_1,70.0,"{'Pass': 61, 'Fail': 39}",1.0,['Pass'],28.0,0.8,['Pass'],20.0,0.5,['Fail'],32.0,0.2,['Fail'],36.0,0.6,['Fail'],37.0,1.0,['Pass'],22.0,0.1,['Fail'],24.0,0.6,['Fail'],26.0,0.2,['Fail'],32.0,1.0,['Pass'],35.0,0.8,['Pass'],32.0,0.5,['Pass'],33.0,0.3,['Fail'],37.0,0.2,['Fail'],24.0,1.0,['Pass'],40.0,0.8,['Pass'],30.0,0.5,['Pass'],26.0
248.0,wp_1,2.0,wc_2,53.0,"{'Pass': 80, 'Fail': 20}",1.0,['Pass'],27.0,0.8,['Pass'],27.0,0.5,['Pass'],28.0,0.2,['Pass'],22.0,0.6,['Pass'],22.0,1.0,['Pass'],26.0,0.1,['Pass'],33.0,0.6,['Pass'],32.0,0.2,['Pass'],28.0,1.0,['Pass'],29.0,0.8,['Pass'],28.0,0.5,['Pass'],23.0,0.3,['Fail'],38.0,0.2,['Pass'],35.0,1.0,['Pass'],38.0,0.8,['Pass'],33.0,0.5,['Pass'],33.0
288.0,wp_2,1.0,wc_1,61.0,"{'Pass': 14, 'Fail': 86}",1.0,['Fail'],32.0,0.8,['Fail'],27.0,0.5,['Fail'],36.0,0.2,['Fail'],26.0,0.6,['Fail'],38.0,1.0,['Fail'],35.0,0.1,['Fail'],31.0,0.6,['Fail'],26.0,0.2,['Fail'],31.0,1.0,['Fail'],27.0,0.8,['Fail'],34.0,0.5,['Fail'],38.0,0.3,['Fail'],29.0,0.2,['Pass'],35.0,1.0,['Fail'],23.0,0.8,['Fail'],37.0,0.5,['Fail'],20.0
302.0,wp_1,5.0,wc_5,51.0,"{'Pass': 91, 'Fail': 9}",1.0,['Pass'],27.0,0.8,['Pass'],30.0,0.5,['Pass'],27.0,0.2,['Fail'],29.0,0.6,['Pass'],24.0,1.0,['Pass'],28.0,0.1,['Pass'],33.0,0.6,['Pass'],20.0,0.2,['Fail'],37.0,1.0,['Pass'],22.0,0.8,['Pass'],28.0,0.5,['Pass'],30.0,0.3,['Pass'],24.0,0.2,['Pass'],39.0,1.0,['Pass'],21.0,0.8,['Pass'],21.0,0.5,['Pass'],28.0
288.0,wp_5,4.0,wc_4,70.0,"{'Pass': 66, 'Fail': 34}",1.0,['Pass'],25.0,0.8,['Pass'],35.0,0.5,['Fail'],37.0,0.2,['Pass'],28.0,0.6,['Pass'],20.0,1.0,['Pass'],26.0,0.1,['Fail'],32.0,0.6,['Pass'],29.0,0.2,['Fail'],32.0,1.0,['Pass'],28.0,0.8,['Fail'],39.0,0.5,['Fail'],26.0,0.3,['Fail'],23.0,0.2,['Pass'],25.0,1.0,['Pass'],36.0,0.8,['Pass'],26.0,0.5,['Pass'],24.0
349.0,wp_3,1.0,wc_1,58.0,"{'Pass': 9, 'Fail': 91}",1.0,['Fail'],25.0,0.8,['Fail'],31.0,0.5,['Fail'],23.0,0.2,['Fail'],32.0,0.6,['Fail'],28.0,1.0,['Fail'],34.0,0.1,['Pass'],40.0,0.6,['Fail'],23.0,0.2,['Fail'],32.0,1.0,['Fail'],26.0,0.8,['Fail'],24.0,0.5,['Fail'],23.0,0.3,['Fail'],24.0,0.2,['Pass'],38.0,1.0,['Fail'],24.0,0.8,['Fail'],35.0,0.5,['Pass'],24.0
354.0,wp_1,6.0,wc_6,54.0,"{'Pass': 27, 'Fail': 73}",1.0,['Fail'],35.0,0.8,['Fail'],32.0,0.5,['Fail'],23.0,0.2,['Pass'],24.0,0.6,['Fail'],29.0,1.0,['Fail'],27.0,0.1,['Pass'],21.0,0.6,['Pass'],25.0,0.2,['Fail'],34.0,1.0,['Fail'],38.0,0.8,['Fail'],37.0,0.5,['Fail'],32.0,0.3,['Pass'],32.0,0.2,['Fail'],20.0,1.0,['Fail'],37.0,0.8,['Fail'],23.0,0.5,['Pass'],39.0
359.0,wp_5,3.0,wc_3,65.0,"{'Pass': 91, 'Fail': 9}",1.0,['Pass'],28.0,0.8,['Pass'],32.0,0.5,['Pass'],21.0,0.2,['Pass'],33.0,0.6,['Pass'],31.0,1.0,['Pass'],27.0,0.1,['Fail'],38.0,0.6,['Pass'],20.0,0.2,['Pass'],32.0,1.0,['Pass'],23.0,0.8,['Pass'],20.0,0.5,['Pass'],29.0,0.3,['Pass'],23.0,0.2,['Pass'],23.0,1.0,['Pass'],20.0,0.8,['Pass'],23.0,0.5,['Pass'],24.0
409.0,wp_1,6.0,wc_6,64.0,"{'Pass': 58, 'Fail': 42}",1.0,['Pass'],34.0,0.8,['Pass'],25.0,0.5,['Fail'],25.0,0.2,['Pass'],28.0,0.6,['Pass'],26.0,1.0,['Pass'],34.0,0.1,['Pass'],31.0,0.6,['Pass'],26.0,0.2,['Pass'],33.0,1.0,['Fail'],33.0,0.8,['Pass'],22.0,0.5,['Pass'],28.0,0.3,['Fail'],40.0,0.2,['Pass'],27.0,1.0,['Fail'],21.0,0.8,['Pass'],30.0,0.5,['Fail'],35.0
407.0,wp_4,1.0,wc_1,76.0,"{'Pass': 87, 'Fail': 13}",1.0,['Pass'],26.0,0.8,['Pass'],20.0,0.5,['Pass'],30.0,0.2,['Fail'],24.0,0.6,['Pass'],31.0,1.0,['Pass'],33.0,0.1,['Pass'],29.0,0.6,['Pass'],31.0,0.2,['Fail'],38.0,1.0,['Pass'],38.0,0.8,['Pass'],26.0,0.5,['Pass'],24.0,0.3,['Pass'],35.0,0.2,['Pass'],40.0,1.0,['Pass'],37.0,0.8,['Pass'],30.0,0.5,['Pass'],39.0
425.0,wp_5,2.0,wc_2,65.0,"{'Pass': 99, 'Fail': 1}",1.0,['Pass'],38.0,0.8,['Pass'],23.0,0.5,['Pass'],25.0,0.2,['Fail'],30.0,0.6,['Pass'],29.0,1.0,['Pass'],31.0,0.1,['Pass'],29.0,0.6,['Pass'],37.0,0.2,['Pass'],38.0,1.0,['Pass'],28.0,0.8,['Pass'],32.0,0.5,['Pass'],36.0,0.3,['Pass'],29.0,0.2,['Fail'],25.0,1.0,['Pass'],36.0,0.8,['Pass'],23.0,0.5,['Pass'],38.0
