time_step,workpiece_id,step_idx,workcell_id,production_time,actual_quality,qc_wc_1_confidence,qc_wc_1_results,qc_wc_1_time,qc_wc_2_confidence,qc_wc_2_results,qc_wc_2_time,qc_wc_3_confidence,qc_wc_3_results,qc_wc_3_time,qc_wc_4_confidence,qc_wc_4_results,qc_wc_4_time,qc_wc_5_confidence,qc_wc_5_results,qc_wc_5_time,qc_wc_6_confidence,qc_wc_6_results,qc_wc_6_time,qc_wc_7_confidence,qc_wc_7_results,qc_wc_7_time,qc_wc_8_confidence,qc_wc_8_results,qc_wc_8_time,qc_wc_9_confidence,qc_wc_9_results,qc_wc_9_time,qc_wc_10_confidence,qc_wc_10_results,qc_wc_10_time,qc_wc_11_confidence,qc_wc_11_results,qc_wc_11_time,qc_wc_12_confidence,qc_wc_12_results,qc_wc_12_time,qc_wc_13_confidence,qc_wc_13_results,qc_wc_13_time,qc_wc_14_confidence,qc_wc_14_results,qc_wc_14_time,qc_wc_15_confidence,qc_wc_15_results,qc_wc_15_time,qc_wc_16_confidence,qc_wc_16_results,qc_wc_16_time,qc_wc_17_confidence,qc_wc_17_results,qc_wc_17_time
0.0,wp_1,1.0,wc_1,74.0,"{'Pass': 21, 'Fail': 79}",0.7,['Fail'],30.0,0.1,['Pass'],36.0,0.1,['Pass'],27.0,0.7,['Fail'],21.0,0.8,['Fail'],24.0,0.2,['Fail'],24.0,0.9,['Fail'],30.0,0.3,['Pass'],20.0,0.1,['Pass'],39.0,0.8,['Fail'],24.0,1.0,['Fail'],22.0,1.0,['Fail'],29.0,0.1,['Pass'],28.0,0.5,['Fail'],22.0,0.5,['Fail'],24.0,0.6,['Fail'],30.0,0.6,['Fail'],35.0
74.0,wp_2,1.0,wc_1,68.0,"{'Pass': 100, 'Fail': 0}",0.7,['Pass'],21.0,0.1,['Fail'],31.0,0.1,['Pass'],23.0,0.7,['Pass'],33.0,0.8,['Pass'],31.0,0.2,['Pass'],31.0,0.9,['Pass'],38.0,0.3,['Pass'],24.0,0.1,['Fail'],27.0,0.8,['Pass'],24.0,1.0,['Pass'],25.0,1.0,['Pass'],23.0,0.1,['Fail'],38.0,0.5,['Pass'],37.0,0.5,['Pass'],33.0,0.6,['Pass'],25.0,0.6,['Pass'],27.0
142.0,wp_3,1.0,wc_1,60.0,"{'Pass': 89, 'Fail': 11}",0.7,['Pass'],32.0,0.1,['Fail'],36.0,0.1,['Pass'],35.0,0.7,['Pass'],24.0,0.8,['Pass'],38.0,0.2,['Fail'],23.0,0.9,['Pass'],33.0,0.3,['Fail'],31.0,0.1,['Pass'],40.0,0.8,['Pass'],23.0,1.0,['Pass'],32.0,1.0,['Pass'],25.0,0.1,['Pass'],30.0,0.5,['Pass'],28.0,0.5,['Pass'],22.0,0.6,['Pass'],33.0,0.6,['Pass'],27.0
143.0,wp_2,4.0,wc_4,80.0,"{'Pass': 11, 'Fail': 89}",0.7,['Fail'],20.0,0.1,['Pass'],30.0,0.1,['Pass'],31.0,0.7,['Fail'],21.0,0.8,['Fail'],29.0,0.2,['Fail'],35.0,0.9,['Fail'],40.0,0.3,['Fail'],35.0,0.1,['Pass'],32.0,0.8,['Fail'],22.0,1.0,['Fail'],32.0,1.0,['Fail'],21.0,0.1,['Fail'],30.0,0.5,['Fail'],40.0,0.5,['Fail'],20.0,0.6,['Fail'],29.0,0.6,['Fail'],32.0
202.0,wp_4,1.0,wc_1,63.0,"{'Pass': 46, 'Fail': 54}",0.7,['Pass'],31.0,0.1,['Pass'],28.0,0.1,['Pass'],37.0,0.7,['Pass'],27.0,0.8,['Pass'],23.0,0.2,['Pass'],21.0,0.9,['Fail'],35.0,0.3,['Pass'],36.0,0.1,['Fail'],37.0,0.8,['Pass'],23.0,1.0,['Pass'],25.0,1.0,['Fail'],30.0,0.1,['Pass'],40.0,0.5,['Pass'],40.0,0.5,['Fail'],36.0,0.6,['Pass'],36.0,0.6,['Pass'],27.0
203.0,wp_3,3.0,wc_3,66.0,"{'Pass': 42, 'Fail': 58}",0.7,['Fail'],32.0,0.1,['Pass'],21.0,0.1,['Pass'],25.0,0.7,['Fail'],24.0,0.8,['Fail'],21.0,0.2,['Pass'],33.0,0.9,['Fail'],37.0,0.3,['Pass'],37.0,0.1,['Fail'],27.0,0.8,['Pass'],22.0,1.0,['Pass'],34.0,1.0,['Pass'],33.0,0.1,['Pass'],34.0,0.5,['Fail'],38.0,0.5,['Pass'],26.0,0.6,['Pass'],23.0,0.6,['Pass'],39.0
224.0,wp_2,2.0,wc_2,53.0,"{'Pass': 48, 'Fail': 52}",0.7,['Fail'],24.0,0.1,['Pass'],40.0,0.1,['Fail'],35.0,0.7,['Fail'],25.0,0.8,['Fail'],32.0,0.2,['Pass'],37.0,0.9,['Pass'],36.0,0.3,['Pass'],39.0,0.1,['Pass'],27.0,0.8,['Pass'],33.0,1.0,['Fail'],23.0,1.0,['Pass'],29.0,0.1,['Fail'],26.0,0.5,['Fail'],32.0,0.5,['Fail'],40.0,0.6,['Pass'],21.0,0.6,['Fail'],20.0
270.0,wp_3,3.0,wc_3,64.0,"{'Pass': 30, 'Fail': 70}",0.7,['Fail'],25.0,0.1,['Fail'],31.0,0.1,['Fail'],39.0,0.7,['Fail'],40.0,0.8,['Fail'],37.0,0.2,['Fail'],36.0,0.9,['Fail'],23.0,0.3,['Fail'],34.0,0.1,['Pass'],37.0,0.8,['Fail'],23.0,1.0,['Fail'],22.0,1.0,['Fail'],26.0,0.1,['Pass'],28.0,0.5,['Fail'],27.0,0.5,['Fail'],34.0,0.6,['Pass'],27.0,0.6,['Fail'],28.0
265.0,wp_5,1.0,wc_1,72.0,"{'Pass': 73, 'Fail': 27}",0.7,['Pass'],31.0,0.1,['Fail'],29.0,0.1,['Fail'],24.0,0.7,['Pass'],25.0,0.8,['Pass'],36.0,0.2,['Fail'],26.0,0.9,['Pass'],25.0,0.3,['Pass'],32.0,0.1,['Pass'],39.0,0.8,['Pass'],38.0,1.0,['Pass'],32.0,1.0,['Pass'],40.0,0.1,['Fail'],28.0,0.5,['Fail'],33.0,0.5,['Fail'],22.0,0.6,['Pass'],40.0,0.6,['Pass'],35.0
278.0,wp_2,2.0,wc_2,78.0,"{'Pass': 53, 'Fail': 47}",0.7,['Fail'],30.0,0.1,['Fail'],35.0,0.1,['Fail'],30.0,0.7,['Pass'],23.0,0.8,['Pass'],37.0,0.2,['Fail'],38.0,0.9,['Pass'],25.0,0.3,['Fail'],33.0,0.1,['Pass'],39.0,0.8,['Fail'],31.0,1.0,['Pass'],31.0,1.0,['Fail'],31.0,0.1,['Fail'],33.0,0.5,['Pass'],38.0,0.5,['Fail'],31.0,0.6,['Fail'],30.0,0.6,['Fail'],24.0
