time_step,workpiece_id,step_idx,workcell_id,production_time,actual_quality,qc_wc_1_confidence,qc_wc_1_results,qc_wc_1_time,qc_wc_2_confidence,qc_wc_2_results,qc_wc_2_time,qc_wc_3_confidence,qc_wc_3_results,qc_wc_3_time,qc_wc_4_confidence,qc_wc_4_results,qc_wc_4_time,qc_wc_5_confidence,qc_wc_5_results,qc_wc_5_time,qc_wc_6_confidence,qc_wc_6_results,qc_wc_6_time,qc_wc_7_confidence,qc_wc_7_results,qc_wc_7_time,qc_wc_8_confidence,qc_wc_8_results,qc_wc_8_time,qc_wc_9_confidence,qc_wc_9_results,qc_wc_9_time,qc_wc_10_confidence,qc_wc_10_results,qc_wc_10_time,qc_wc_11_confidence,qc_wc_11_results,qc_wc_11_time,qc_wc_12_confidence,qc_wc_12_results,qc_wc_12_time,qc_wc_13_confidence,qc_wc_13_results,qc_wc_13_time,qc_wc_14_confidence,qc_wc_14_results,qc_wc_14_time,qc_wc_15_confidence,qc_wc_15_results,qc_wc_15_time,qc_wc_16_confidence,qc_wc_16_results,qc_wc_16_time,qc_wc_17_confidence,qc_wc_17_results,qc_wc_17_time
0.0,wp_1,1.0,wc_1,72.0,"{'Pass': 12, 'Fail': 88}",0.6,['Fail'],33.0,0.5,['Fail'],29.0,0.1,['Fail'],20.0,0.6,['Fail'],28.0,0.2,['Fail'],32.0,0.5,['Fail'],26.0,0.2,['Fail'],21.0,1.0,['Fail'],33.0,0.6,['Fail'],33.0,0.7,['Fail'],24.0,0.7,['Fail'],30.0,0.6,['Fail'],40.0,0.1,['Pass'],32.0,0.9,['Fail'],37.0,0.8,['Fail'],27.0,1.0,['Fail'],22.0,0.1,['Fail'],22.0
72.0,wp_2,1.0,wc_1,54.0,"{'Pass': 93, 'Fail': 7}",0.6,['Pass'],20.0,0.5,['Pass'],28.0,0.1,['Pass'],36.0,0.6,['Pass'],27.0,0.2,['Fail'],23.0,0.5,['Pass'],27.0,0.2,['Fail'],38.0,1.0,['Pass'],29.0,0.6,['Pass'],27.0,0.7,['Pass'],33.0,0.7,['Pass'],34.0,0.6,['Pass'],35.0,0.1,['Pass'],23.0,0.9,['Pass'],28.0,0.8,['Pass'],26.0,1.0,['Pass'],35.0,0.1,['Pass'],29.0
126.0,wp_3,1.0,wc_1,56.0,"{'Pass': 51, 'Fail': 49}",0.6,['Pass'],22.0,0.5,['Fail'],30.0,0.1,['Fail'],35.0,0.6,['Pass'],36.0,0.2,['Fail'],39.0,0.5,['Fail'],40.0,0.2,['Fail'],24.0,1.0,['Pass'],40.0,0.6,['Pass'],39.0,0.7,['Fail'],33.0,0.7,['Fail'],23.0,0.6,['Pass'],33.0,0.1,['Fail'],40.0,0.9,['Pass'],33.0,0.8,['Pass'],32.0,1.0,['Pass'],29.0,0.1,['Fail'],39.0
127.0,wp_2,4.0,wc_4,78.0,"{'Pass': 20, 'Fail': 80}",0.6,['Pass'],36.0,0.5,['Fail'],24.0,0.1,['Pass'],36.0,0.6,['Fail'],21.0,0.2,['Pass'],25.0,0.5,['Pass'],36.0,0.2,['Fail'],22.0,1.0,['Fail'],30.0,0.6,['Fail'],29.0,0.7,['Fail'],35.0,0.7,['Fail'],28.0,0.6,['Fail'],30.0,0.1,['Pass'],21.0,0.9,['Fail'],33.0,0.8,['Fail'],36.0,1.0,['Fail'],35.0,0.1,['Fail'],38.0
182.0,wp_4,1.0,wc_1,67.0,"{'Pass': 56, 'Fail': 44}",0.6,['Fail'],23.0,0.5,['Pass'],24.0,0.1,['Fail'],22.0,0.6,['Pass'],24.0,0.2,['Fail'],37.0,0.5,['Pass'],29.0,0.2,['Fail'],22.0,1.0,['Pass'],33.0,0.6,['Pass'],36.0,0.7,['Pass'],35.0,0.7,['Pass'],38.0,0.6,['Fail'],25.0,0.1,['Pass'],40.0,0.9,['Pass'],39.0,0.8,['Fail'],36.0,1.0,['Fail'],20.0,0.1,['Fail'],23.0
183.0,wp_3,2.0,wc_2,78.0,"{'Pass': 53, 'Fail': 47}",0.6,['Fail'],30.0,0.5,['Fail'],24.0,0.1,['Pass'],29.0,0.6,['Pass'],26.0,0.2,['Fail'],25.0,0.5,['Pass'],36.0,0.2,['Fail'],32.0,1.0,['Fail'],38.0,0.6,['Pass'],36.0,0.7,['Fail'],26.0,0.7,['Pass'],30.0,0.6,['Fail'],35.0,0.1,['Fail'],22.0,0.9,['Pass'],39.0,0.8,['Pass'],27.0,1.0,['Pass'],33.0,0.1,['Fail'],25.0
206.0,wp_2,4.0,wc_4,73.0,"{'Pass': 11, 'Fail': 89}",0.6,['Fail'],33.0,0.5,['Fail'],21.0,0.1,['Fail'],31.0,0.6,['Fail'],28.0,0.2,['Fail'],37.0,0.5,['Fail'],36.0,0.2,['Pass'],25.0,1.0,['Fail'],20.0,0.6,['Fail'],25.0,0.7,['Fail'],38.0,0.7,['Fail'],39.0,0.6,['Fail'],27.0,0.1,['Fail'],37.0,0.9,['Fail'],40.0,0.8,['Fail'],30.0,1.0,['Fail'],20.0,0.1,['Fail'],20.0
250.0,wp_4,3.0,wc_3,53.0,"{'Pass': 60, 'Fail': 40}",0.6,['Pass'],38.0,0.5,['Fail'],22.0,0.1,['Fail'],40.0,0.6,['Fail'],37.0,0.2,['Fail'],38.0,0.5,['Fail'],28.0,0.2,['Pass'],28.0,1.0,['Fail'],27.0,0.6,['Pass'],33.0,0.7,['Pass'],39.0,0.7,['Fail'],23.0,0.6,['Pass'],24.0,0.1,['Pass'],33.0,0.9,['Pass'],35.0,0.8,['Pass'],25.0,1.0,['Pass'],21.0,0.1,['Pass'],32.0
249.0,wp_5,1.0,wc_1,57.0,"{'Pass': 36, 'Fail': 64}",0.6,['Fail'],25.0,0.5,['Fail'],33.0,0.1,['Pass'],36.0,0.6,['Pass'],33.0,0.2,['Pass'],38.0,0.5,['Fail'],34.0,0.2,['Fail'],25.0,1.0,['Fail'],23.0,0.6,['Fail'],36.0,0.7,['Fail'],21.0,0.7,['Fail'],32.0,0.6,['Fail'],34.0,0.1,['Fail'],26.0,0.9,['Pass'],24.0,0.8,['Fail'],40.0,1.0,['Fail'],24.0,0.1,['Pass'],21.0
279.0,wp_3,4.0,wc_4,80.0,"{'Pass': 24, 'Fail': 76}",0.6,['Fail'],35.0,0.5,['Fail'],35.0,0.1,['Fail'],36.0,0.6,['Fail'],37.0,0.2,['Fail'],28.0,0.5,['Fail'],33.0,0.2,['Fail'],40.0,1.0,['Fail'],27.0,0.6,['Pass'],28.0,0.7,['Fail'],23.0,0.7,['Fail'],34.0,0.6,['Pass'],23.0,0.1,['Pass'],35.0,0.9,['Fail'],26.0,0.8,['Fail'],31.0,1.0,['Fail'],22.0,0.1,['Pass'],36.0
