time_step,workpiece_id,step_idx,workcell_id,production_time,actual_quality,qc_wc_1_confidence,qc_wc_1_results,qc_wc_1_time,qc_wc_2_confidence,qc_wc_2_results,qc_wc_2_time,qc_wc_3_confidence,qc_wc_3_results,qc_wc_3_time,qc_wc_4_confidence,qc_wc_4_results,qc_wc_4_time,qc_wc_5_confidence,qc_wc_5_results,qc_wc_5_time,qc_wc_6_confidence,qc_wc_6_results,qc_wc_6_time,qc_wc_7_confidence,qc_wc_7_results,qc_wc_7_time,qc_wc_8_confidence,qc_wc_8_results,qc_wc_8_time,qc_wc_9_confidence,qc_wc_9_results,qc_wc_9_time,qc_wc_10_confidence,qc_wc_10_results,qc_wc_10_time,qc_wc_11_confidence,qc_wc_11_results,qc_wc_11_time,qc_wc_12_confidence,qc_wc_12_results,qc_wc_12_time,qc_wc_13_confidence,qc_wc_13_results,qc_wc_13_time,qc_wc_14_confidence,qc_wc_14_results,qc_wc_14_time,qc_wc_15_confidence,qc_wc_15_results,qc_wc_15_time,qc_wc_16_confidence,qc_wc_16_results,qc_wc_16_time,qc_wc_17_confidence,qc_wc_17_results,qc_wc_17_time
0.0,wp_1,1.0,wc_1,52.0,"{'Pass': 84, 'Fail': 16}",1.0,['Pass'],28.0,0.5,['Pass'],26.0,1.0,['Pass'],37.0,0.5,['Pass'],33.0,0.2,['Pass'],24.0,0.8,['Pass'],40.0,0.3,['Fail'],23.0,1.0,['Pass'],20.0,0.6,['Pass'],24.0,0.9,['Pass'],35.0,0.3,['Fail'],20.0,0.2,['Pass'],20.0,0.7,['Pass'],36.0,0.7,['Pass'],29.0,0.2,['Pass'],24.0,0.9,['Pass'],22.0,0.6,['Pass'],21.0
52.0,wp_2,1.0,wc_1,60.0,"{'Pass': 71, 'Fail': 29}",1.0,['Pass'],23.0,0.5,['Pass'],36.0,1.0,['Pass'],33.0,0.5,['Pass'],34.0,0.2,['Fail'],35.0,0.8,['Pass'],25.0,0.3,['Fail'],33.0,1.0,['Pass'],25.0,0.6,['Pass'],29.0,0.9,['Pass'],39.0,0.3,['Pass'],23.0,0.2,['Fail'],32.0,0.7,['Pass'],29.0,0.7,['Pass'],31.0,0.2,['Pass'],20.0,0.9,['Pass'],40.0,0.6,['Fail'],27.0
53.0,wp_1,3.0,wc_3,62.0,"{'Pass': 95, 'Fail': 5}",1.0,['Pass'],29.0,0.5,['Pass'],21.0,1.0,['Pass'],28.0,0.5,['Pass'],20.0,0.2,['Fail'],30.0,0.8,['Pass'],21.0,0.3,['Pass'],29.0,1.0,['Pass'],39.0,0.6,['Pass'],20.0,0.9,['Pass'],36.0,0.3,['Pass'],21.0,0.2,['Pass'],39.0,0.7,['Pass'],22.0,0.7,['Pass'],22.0,0.2,['Pass'],26.0,0.9,['Pass'],20.0,0.6,['Pass'],36.0
116.0,wp_1,4.0,wc_4,50.0,"{'Pass': 12, 'Fail': 88}",1.0,['Fail'],32.0,0.5,['Fail'],25.0,1.0,['Fail'],32.0,0.5,['Pass'],35.0,0.2,['Fail'],40.0,0.8,['Fail'],21.0,0.3,['Fail'],27.0,1.0,['Fail'],25.0,0.6,['Fail'],20.0,0.9,['Fail'],37.0,0.3,['Fail'],38.0,0.2,['Pass'],36.0,0.7,['Fail'],34.0,0.7,['Fail'],32.0,0.2,['Fail'],33.0,0.9,['Fail'],32.0,0.6,['Fail'],22.0
112.0,wp_3,1.0,wc_1,64.0,"{'Pass': 23, 'Fail': 77}",1.0,['Fail'],37.0,0.5,['Fail'],33.0,1.0,['Fail'],38.0,0.5,['Fail'],40.0,0.2,['Fail'],38.0,0.8,['Fail'],23.0,0.3,['Fail'],34.0,1.0,['Fail'],29.0,0.6,['Fail'],21.0,0.9,['Fail'],25.0,0.3,['Fail'],23.0,0.2,['Pass'],20.0,0.7,['Fail'],23.0,0.7,['Fail'],38.0,0.2,['Pass'],32.0,0.9,['Fail'],25.0,0.6,['Pass'],22.0
113.0,wp_2,2.0,wc_2,69.0,"{'Pass': 16, 'Fail': 84}",1.0,['Fail'],25.0,0.5,['Fail'],20.0,1.0,['Fail'],26.0,0.5,['Pass'],35.0,0.2,['Fail'],20.0,0.8,['Fail'],32.0,0.3,['Pass'],20.0,1.0,['Fail'],39.0,0.6,['Fail'],36.0,0.9,['Fail'],20.0,0.3,['Fail'],32.0,0.2,['Pass'],26.0,0.7,['Fail'],33.0,0.7,['Fail'],24.0,0.2,['Fail'],35.0,0.9,['Fail'],29.0,0.6,['Fail'],35.0
176.0,wp_4,1.0,wc_1,54.0,"{'Pass': 94, 'Fail': 6}",1.0,['Pass'],20.0,0.5,['Pass'],20.0,1.0,['Pass'],40.0,0.5,['Pass'],26.0,0.2,['Pass'],36.0,0.8,['Pass'],24.0,0.3,['Pass'],23.0,1.0,['Pass'],29.0,0.6,['Pass'],40.0,0.9,['Pass'],38.0,0.3,['Pass'],21.0,0.2,['Fail'],24.0,0.7,['Pass'],22.0,0.7,['Pass'],36.0,0.2,['Fail'],32.0,0.9,['Pass'],27.0,0.6,['Pass'],28.0
183.0,wp_2,2.0,wc_2,57.0,"{'Pass': 41, 'Fail': 59}",1.0,['Fail'],35.0,0.5,['Fail'],32.0,1.0,['Fail'],35.0,0.5,['Fail'],23.0,0.2,['Fail'],34.0,0.8,['Fail'],36.0,0.3,['Pass'],25.0,1.0,['Fail'],22.0,0.6,['Fail'],40.0,0.9,['Fail'],33.0,0.3,['Fail'],32.0,0.2,['Fail'],38.0,0.7,['Fail'],32.0,0.7,['Fail'],22.0,0.2,['Fail'],32.0,0.9,['Fail'],32.0,0.6,['Pass'],24.0
167.0,wp_1,4.0,wc_4,74.0,"{'Pass': 48, 'Fail': 52}",1.0,['Fail'],39.0,0.5,['Pass'],39.0,1.0,['Fail'],35.0,0.5,['Fail'],39.0,0.2,['Pass'],21.0,0.8,['Pass'],29.0,0.3,['Pass'],40.0,1.0,['Fail'],38.0,0.6,['Pass'],33.0,0.9,['Fail'],21.0,0.3,['Fail'],24.0,0.2,['Pass'],39.0,0.7,['Pass'],38.0,0.7,['Pass'],32.0,0.2,['Pass'],20.0,0.9,['Fail'],31.0,0.6,['Fail'],40.0
231.0,wp_4,3.0,wc_3,55.0,"{'Pass': 92, 'Fail': 8}",1.0,['Pass'],30.0,0.5,['Pass'],31.0,1.0,['Pass'],24.0,0.5,['Pass'],39.0,0.2,['Fail'],35.0,0.8,['Pass'],23.0,0.3,['Pass'],33.0,1.0,['Pass'],25.0,0.6,['Pass'],29.0,0.9,['Pass'],22.0,0.3,['Fail'],25.0,0.2,['Pass'],33.0,0.7,['Pass'],22.0,0.7,['Pass'],37.0,0.2,['Pass'],39.0,0.9,['Pass'],26.0,0.6,['Pass'],23.0
230.0,wp_5,1.0,wc_1,62.0,"{'Pass': 50, 'Fail': 50}",1.0,['Fail'],20.0,0.5,['Pass'],37.0,1.0,['Pass'],26.0,0.5,['Pass'],25.0,0.2,['Pass'],24.0,0.8,['Pass'],24.0,0.3,['Fail'],20.0,1.0,['Fail'],27.0,0.6,['Pass'],32.0,0.9,['Pass'],37.0,0.3,['Fail'],36.0,0.2,['Pass'],33.0,0.7,['Fail'],29.0,0.7,['Fail'],31.0,0.2,['Fail'],29.0,0.9,['Pass'],27.0,0.6,['Pass'],32.0
241.0,wp_2,2.0,wc_2,63.0,"{'Pass': 97, 'Fail': 3}",1.0,['Pass'],33.0,0.5,['Pass'],21.0,1.0,['Pass'],20.0,0.5,['Pass'],32.0,0.2,['Fail'],31.0,0.8,['Pass'],34.0,0.3,['Pass'],27.0,1.0,['Pass'],40.0,0.6,['Pass'],22.0,0.9,['Pass'],31.0,0.3,['Pass'],39.0,0.2,['Fail'],32.0,0.7,['Pass'],36.0,0.7,['Pass'],36.0,0.2,['Pass'],25.0,0.9,['Pass'],22.0,0.6,['Pass'],27.0
242.0,wp_1,4.0,wc_4,63.0,"{'Pass': 1, 'Fail': 99}",1.0,['Fail'],29.0,0.5,['Fail'],38.0,1.0,['Fail'],34.0,0.5,['Fail'],34.0,0.2,['Fail'],36.0,0.8,['Fail'],36.0,0.3,['Pass'],34.0,1.0,['Fail'],31.0,0.6,['Fail'],27.0,0.9,['Fail'],25.0,0.3,['Fail'],29.0,0.2,['Fail'],23.0,0.7,['Fail'],22.0,0.7,['Fail'],34.0,0.2,['Fail'],28.0,0.9,['Fail'],22.0,0.6,['Fail'],34.0
292.0,wp_6,1.0,wc_1,59.0,"{'Pass': 84, 'Fail': 16}",1.0,['Pass'],35.0,0.5,['Pass'],28.0,1.0,['Pass'],24.0,0.5,['Pass'],29.0,0.2,['Pass'],39.0,0.8,['Pass'],31.0,0.3,['Pass'],36.0,1.0,['Pass'],35.0,0.6,['Fail'],36.0,0.9,['Pass'],21.0,0.3,['Fail'],21.0,0.2,['Pass'],32.0,0.7,['Pass'],21.0,0.7,['Pass'],27.0,0.2,['Fail'],20.0,0.9,['Pass'],25.0,0.6,['Pass'],35.0
